WeirdSiteID,PlotID,Plant.year,Site_ID,Site_type,treespecies,gbh1,gbh2,gbh3,gbh4,gbh5,gbh6,gbh7,gbh8,gbh9,gbh10,gbh11,height,Notes
HP40,R0608,2007,HP40_08R,Restored,Mallotus tetracoccus,80.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,
HP40,R0608,2007,HP40_08R,Restored,Maesa indica,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
HP40,R0608,2007,HP40_08R,Restored,Maesa indica,24.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,
HP40,R0608,2007,HP40_08R,Restored,Maesa indica,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,
HP40,R0608,2007,HP40_08R,Restored,Nothapodytes nimmoniana,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
HP40,R0608,2007,HP40_08R,Restored,Litsea floribunda,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,
HP40,R0608,2007,HP40_08R,Restored,Maesa indica,19.0,38.0,34.0,30.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,
HP40,R0608,2007,HP40_08R,Restored,Maesa indica,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
HP40,R0608,2007,HP40_08R,Restored,Maesa indica,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,
HP40,R0608,2007,HP40_08R,Restored,Solanum sp.,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
HP40,R0608,2007,HP40_08R,Restored,Neolitsea scrobiculata,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
HP40,R0608,2007,HP40_08R,Restored,Maesa indica,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
HP40,R0608,2007,HP40_08R,Restored,Clerodendrum infortunatum,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,
HP40,R0608,2007,HP40_08R,Restored,Clerodendrum infortunatum,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,
HP40,R0608,2007,HP40_08R,Restored,Nothapodytes nimmoniana,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,
HP40,R0608,2007,HP40_08R,Restored,Clerodendrum infortunatum,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,
HP40,R0608,2007,HP40_08R,Restored,Clerodendrum infortunatum,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
HP40,R0608,2007,HP40_08R,Restored,Clerodendrum infortunatum,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,
HP40,R0608,2007,HP40_08R,Restored,Clerodendrum infortunatum,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
HP40,R0608,2007,HP40_08R,Restored,Clerodendrum infortunatum,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,
HP40,R0608,2007,HP40_08R,Restored,Clerodendrum infortunatum,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,
HP40,R0608,2007,HP40_08R,Restored,Clerodendrum infortunatum,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,
HP40,R0608,2007,HP40_08R,Restored,Maesa indica,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
HP40,R0608,2007,HP40_08R,Restored,Maesa indica,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,
HP40,R0608,2007,HP40_08R,Restored,Maesa indica,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,
HP40,R05,2005,HP40_05U,Unrestored,Cinnamomum malabathrum,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
HP40,R05,2005,HP40_05U,Unrestored,Cinnamomum malabathrum,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
HP40,R05,2005,HP40_05U,Unrestored,Clerodendrum infortunatum,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,
HP40,R05,2005,HP40_05U,Unrestored,Olea dioica,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
HP40,R05,2005,HP40_05U,Unrestored,Macaranga peltata,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,
HP40,R05,2005,HP40_05U,Unrestored,Mallotus tetracoccus,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,
HP40,R05,2005,HP40_05U,Unrestored,Syzygium densiflorum,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
HP40,R05,2005,HP40_05U,Unrestored,Syzygium densiflorum,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
HP40,R05,2005,HP40_05U,Unrestored,Syzygium densiflorum,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
HP40,R05,2005,HP40_05U,Unrestored,Diospyros sylvatica,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
HP40,R05,2005,HP40_05U,Unrestored,Acronychia pedunculata,66.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
HP40,R05,2005,HP40_05U,Unrestored,Syzygium densiflorum,12.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,
HP40,R05,2005,HP40_05U,Unrestored,Sterculia guttata,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,
HP40,R05,2005,HP40_05U,Unrestored,Clerodendrum infortunatum,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
HP40,R05,2005,HP40_05U,Unrestored,Mallotus tetracoccus,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,
HP40,R05,2005,HP40_05U,Unrestored,Syzygium densiflorum,11.0,14.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
HP40,R05,2005,HP40_05U,Unrestored,Garcinia morella,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
HP40,R05,2005,HP40_05U,Unrestored,Ficus microcarpa,38.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,
HP40,R05,2005,HP40_05U,Unrestored,Persea macarantha,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,
HP40,R0608,2007,HP40_08U,Unrestored,Villebrunea integrifolia,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,
HP40,R0608,2007,HP40_08U,Unrestored,Villebrunea integrifolia,95.0,32.0,38.0,41.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,
HP40,R0608,2007,HP40_08U,Unrestored,Clerodendrum infortunatum,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
HP40,R0608,2007,HP40_08U,Unrestored,Clerodendrum infortunatum,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,
HP40,R0608,2007,HP40_08U,Unrestored,Dysoxylum malabaricum,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
HP40,R0608,2007,HP40_08U,Unrestored,Dysoxylum malabaricum,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
HP40,R0608,2007,HP40_08U,Unrestored,Solanum sp.,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
HP40,R0608,2007,HP40_08U,Unrestored,Cinnamomum malabathrum,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,
HP40,R0608,2007,HP40_08U,Unrestored,Persea macarantha,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,
HP40,R0608,2007,HP40_08U,Unrestored,Neolitsea scrobiculata,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,
HP40,R0608,2007,HP40_08U,Unrestored,Clerodendrum infortunatum,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,
HP40,R0608,2007,HP40_08U,Unrestored,Clerodendrum infortunatum,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,
HP40,R0608,2007,HP40_08U,Unrestored,Clerodendrum infortunatum,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,
HP40,R0608,2007,HP40_08U,Unrestored,Scolopia crenata,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,
HP40,R0608,2007,HP40_08U,Unrestored,Clerodendrum infortunatum,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,
HP40,R0608,2007,HP40_08U,Unrestored,Montonoa sp.,16.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,
HP40,R0608,2007,HP40_08U,Unrestored,Meiogyne pannosa,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
HP40,R0608,2007,HP40_08U,Unrestored,Meiogyne pannosa,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,
HP40,R0608,2007,HP40_08U,Unrestored,Litsea bourdillonii,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,
HP40,R0608,2007,HP40_08U,Unrestored,Clerodendrum infortunatum,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,
HP40,R0608,2007,HP40_08U,Unrestored,Clerodendrum infortunatum,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,
HP40,R0608,2007,HP40_08U,Unrestored,Clerodendrum infortunatum,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
HP40,R0608,2007,HP40_08U,Unrestored,Dysoxylum malabaricum,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,
HP40,R0608,2007,HP40_08U,Unrestored,Dimocarpus longan,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,
HP40,R0608,2007,HP40_08U,Unrestored,Litsea bourdillonii,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
HP40,R0608,2007,HP40_08U,Unrestored,Ficus hispida,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,
HP40,R0608,2007,HP40_08U,Unrestored,Clerodendrum infortunatum,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,
HP40,R0608,2007,HP40_08U,Unrestored,Acronychia pedunculata,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,
HP40,R0608,2007,HP40_08U,Unrestored,Dimocarpus longan,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Litsea floribunda,27.0,31.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Litsea floribunda,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,23.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Maesa indica,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Cinnamomum malabathrum,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Dimocarpus longan,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Persea macarantha,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Acronychia pedunculata,38.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Villebrunea integrifolia,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Acronychia pedunculata,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Maesa indica,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Acronychia pedunculata,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Maesopsis eminii,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Litsea deccanensis,28.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Maesopsis eminii,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Litsea oleiodes,46.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Leea indica,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Dimocarpus longan,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Cinnamomum malabathrum,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Cinnamomum malabathrum,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Dysoxylum malabaricum,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Cinnamomum malabathrum,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Diospyros sylvatica,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Solanum sp.,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Cinnamomum malabathrum,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Actinodaphne malabaricum,40.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,
HP40,R0608,2007,HP40_08R,Restored,Maesa indica,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,corrected: cut
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Maesopsis eminii,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Nothapodytes nimmoniana,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Persea macarantha,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Maesa indica,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Maesa indica,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Maesa indica,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Apollonias arnottii,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Maesa indica,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Maesa indica,19.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Maesa indica,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Maesa indica,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Maesa indica,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Maesa indica,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Clerodendrum infortunatum,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Maesa indica,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Maesa indica,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Litsea bourdillonii,22.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Maesa indica,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Maesa indica,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Myristica dactyloides,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
OLVA1,OLVA1,2008,OLV1_10R,Restored,Tetrameles nudiflora,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,
OLVA2,OLVA2,2009,OLV2_08R,Restored,Gliricidia sepium,28.0,25.0,16.0,24.0,24.0,23.0,25.0,0.0,0.0,0.0,0.0,6.5,
OLVA2,OLVA2,2009,OLV2_08R,Restored,Clerodendrum infortunatum,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,
OLVA2,OLVA2,2009,OLV2_08R,Restored,Vepris bilocularis,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,
