year,month,rainfall,maxTemp,minTemp,absminTemp,temperature,maxRH,minRH,humidity,maxwind,minwind,windspeed,maxgust,mingust,gustspeed,maxdew,mindew,dewpoint,maxRad,minRad,radiance,daylight
2016,2,7,29.27610344827586,16.766310344827588,15.366,21.815702586206896,89.7,48.93793103448276,70.17191091954022,1.0828195128626164,0.0021551724137931034,0.29117794711275313,5.421284893267652,0.29613437328954567,2.4319558617268746,17.8091872568045,3.1704709857192612,10.861664691143787,2067.1482758620687,1.2,474.2872844827586,11.974137931034482
2016,3,66.2,30.740451612903225,17.73851612903226,15.7,22.914078293010753,97.37741935483871,51.725806451612904,79.49122983870967,0.8978554970375248,0,0.20110948815009874,4.788586240947992,0.09384874917709017,1.7816711240947993,20.335498207885305,4.164943356374808,12.122771410703619,2045.3129032258064,1.2,455.1793346774194,12.21774193548387
2016,4,34,31.722533333333335,19.200433333333333,17.986,24.075695833333334,99.51,59.54666666666667,86.275,0.6433991874527589,0,0.07107143841332828,4.000257842025699,5.170068027210686e-4,1.0863376007810532,21.827007804232803,9.122519126984127,14.39725092895723,1832.7,1.2,386.8276041666667,12.533333333333333
2016,5,171.21,29.61758064516129,18.591064516129034,16.439,22.493775201612902,99.46129032258065,68.48709677419355,89.63245967741935,0.5458883768561188,0,0.08420640254309608,3.944782386072709,0.061776753712237564,1.1701460360129716,16.220792626728112,6.283266359447004,9.563726603302612,1731.6032258064515,1.2,322.90110887096773,12.556451612903226
2016,6,427.40000000000003,24.6234,17.844666666666665,16.606,19.769831597222222,99.99666666666667,85.77666666666667,97.10222222222222,0.6478518518518519,0,0.11700957157554379,4.327566137566138,0.20225925925925925,1.67869437095826,12.625037777777779,6.273546084656084,8.303332824074074,1197.8666666666668,1.2,185.69913194444445,12.466666666666667
2016,7,474,24.737129032258064,17.738,17.153,19.781987231182796,99.99032258064516,85.48709677419355,96.84018817204301,0.535028801843318,0,0.0655069457778631,4.670486431131593,0.2692396313364055,1.761837117575525,9.533490988223246,4.938938197644649,6.468508914703874,1219.0225806451613,1.2,197.77426075268818,12.419354838709678
2016,8,209,25.40609677419355,17.710354838709677,16.701,19.822368615591397,99.99677419354839,84.10967741935484,96.87587365591398,0.45751645819618175,0,0.06940738778710408,4.020966919025675,0.18155365371955232,1.5366720955855462,15.02428998427328,4.984124222807402,7.614450068994892,1197.2483870967742,1.2,187.39707661290322,12.193548387096774
2016,9,100.4,25.783133333333332,16.9837,14.649,19.846868055555554,99.94333333333333,78.45333333333333,94.13791666666667,0.39329393424036285,0,0.06333179799697655,3.6861074263038547,0.15859325396825394,1.3458762400793651,25.72858698979592,12.890805234315948,17.77146457211357,1572.8666666666668,1.2,280.6296875,12.091666666666667
2016,10,159.4,27.102354838709676,16.373548387096776,13.69,20.275850470430107,99.99354838709678,71.3258064516129,92.07432795698925,0.34253209348255437,0,0.050178728581486344,3.5985220539828835,0.06220210664911124,1.1471304449199036,17.858334787140663,-5.244633649696437,2.3082422278835373,1726.683870967742,1.2,334.6467405913979,11.943548387096774
2016,11,11.8,27.173666666666666,16.2022,13.954,20.30159548611111,96.19,63.52333333333333,82.06119212962963,0.5251578798185942,0,0.08795482272770218,4.449543650793651,0.2612757936507936,1.8625505981906652,20.430819520030234,12.17208456160242,15.847625659800958,1850.8666666666668,1.2,392.8186342592593,11.705773809523809
